word1	word2	POS	SimLex999	sim2W1000S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
crib	cradle	N	8.55	0.6413247	666	480	0.611561907	24.21119849	997	3.5061E-102
animal	person	N	3.05	0.5002952	243.5	277	0.608486361	24.20457355	997	4.6961E-102
marijuana	herb	N	6.5	0.52256036	543	307	0.608381492	24.18543779	997	7.7716E-103
bed	hospital	N	0.92	0.53590626	73	325	0.608078405	24.30317741	997	4.9683E-103
cheek	tongue	N	4.52	0.4188666	365.5	181	0.609939044	24.3324382	997	3.8432E-103
disc	computer	N	3.2	0.37286267	256	132	0.610399894	24.34922766	997	8.4146E-104
curve	angle	N	3.33	0.7390262	264	603	0.610664044	24.44848782	997	2.4566E-103
grass	moss	N	5	0.5619921	414	363	0.612221556	24.37848467	997	3.1092E-103
school	law	N	1.13	0.24009524	95	52	0.611123861	24.3630836	997	2.2997E-103
foot	head	N	2.3	0.50040275	174	274	0.610881888	24.38279891	997	9.5447E-103
mother	guardian	N	6.5	0.57284176	535.5	378	0.611191613	24.2897334	997	8.7255E-107
orthodontist	dentist	N	8.27	0	645.5	7	0.609727097	24.89631746	997	3.4648E-107
alcohol	whiskey	N	7.27	0.49381682	579	262	0.619160707	24.95636447	997	5.6964E-108
mouth	tooth	N	6.3	0.4311493	526	195	0.620080286	25.0736494	997	1.108E-107
breakfast	bacon	N	4.37	0.54014933	350	324	0.621869079	25.03044263	997	8.795E-108
bathroom	bedroom	N	3.4	0.62691003	265.5	456	0.621211231	25.0454445	997	4.8667E-107
plate	bowl	N	5.23	0.6128965	436	432	0.621439792	24.93427874	997	2.3793E-106
meat	bacon	N	5.8	0.5837599	487.5	390	0.619742354	24.83106064	997	1.6424E-106
air	helium	N	3.63	0.38191202	284.5	142	0.618158446	24.85517495	997	2.8403E-106
worker	employer	N	5.37	0.52336085	445	300	0.618529163	24.81953569	997	4.7359E-106
body	chest	N	4.45	0.5172369	353.5	291	0.617981124	24.78625579	997	3.3369E-106
son	father	N	3.82	0.72969127	304.5	582	0.617468551	24.80904753	997	1.7905E-106
heart	surgery	N	1.08	0.46428737	91.5	224	0.617819672	24.8495599	997	1.8012E-106
woman	secretary	N	1.98	0.31728053	155.5	90	0.618442878	24.84916998	997	2.0309E-106
man	father	N	4.83	0.48540986	381	245	0.618436885	24.84136138	997	4.0246E-106
beach	island	N	5.6	0.5364052	462	312	0.618316853	24.79685054	997	1.408E-106
story	topic	N	5	0.40854904	403.5	163	0.617631816	24.86519379	997	6.6803E-107
game	fun	N	3.42	0.29459944	266	82	0.618683064	24.91368593	997	6.7831E-107
weekend	week	N	4	0.7232173	316.5	570	0.619426955	24.91269225	997	1.0937E-106
couple	pair	N	8.33	0.5591995	631.5	344	0.619411729	24.88162804	997	6.5299E-106
woman	wife	N	5.72	0.60298115	469	405	0.61893536	24.76534264	997	1.3425E-105
sheep	cattle	N	4.77	0.833977	368	649	0.617146047	24.71840229	997	1.611E-106
purse	bag	N	8.33	0.48370475	629	241	0.616421039	24.85643324	997	1.3359E-106
ceiling	cathedral	N	2.42	0.28309706	185	76	0.618548496	24.86861525	997	1.0253E-105
bean	coffee	N	5.15	0.6798248	417.5	506	0.618735605	24.73595924	997	9.47E-106
wood	paper	N	2.88	0.3923617	221.5	148	0.616692395	24.74113503	997	9.4154E-106
top	side	N	1.9	0.39752042	149	152	0.616772349	24.74151138	997	1.1739E-104
crime	fraud	N	5.65	0.6758612	458.5	498	0.616778162	24.57705575	997	1.295E-103
pain	harm	N	5.38	0.71932507	432.5	559	0.6142284	24.42032611	997	3.6328E-102
lover	companion	N	5.97	0.77287275	480	604	0.611780387	24.20225053	997	3.798E-104
evening	dusk	N	7.78	0.37728438	588	131	0.608344713	24.50043174	997	6.2204E-105
father	daughter	N	2.62	0.67486465	201	496	0.61303379	24.6184724	997	3.0887E-103
wine	liquor	N	7.85	0.6833052	590	507	0.614872356	24.36351721	997	1.4176E-104
cow	goat	N	2.93	0.80251396	221.5	621	0.610888703	24.56474827	997	4.539E-103
belief	opinion	N	7.7	0.6600422	579	476	0.614036804	24.33834788	997	2.9281E-103
reality	illusion	N	1.42	0.46703935	114	217	0.610492895	24.36700822	997	7.0116E-101
pact	agreement	N	9.02	0.7473988	638.5	574	0.610943566	24.00821052	997	2.1419E-101
wealth	poverty	N	1.27	0.5261535	105	291	0.605258674	24.08599415	997	1.4092E-101
accident	emergency	N	4.93	0.4426151	387.5	197	0.606499051	24.11343987	997	1.8072E-102
battle	conquest	N	7.22	0.44492784	544.5	198	0.606935661	24.24796077	997	3.6869E-103
friend	teacher	N	2.62	0.65985644	198.5	471	0.609067708	24.35194338	997	2.4902E-101
illness	infection	N	6.9	0.74134356	525	565	0.610706752	24.07611558	997	1.5174E-101
game	trick	N	2.32	0.5386122	171	302	0.606341767	24.10859115	997	1.8643E-102
brother	son	N	3.48	0.8440568	260.5	634	0.606858567	24.24592501	997	7.7156E-104
aunt	nephew	N	3.1	0.86123127	232.5	636	0.609035541	24.45415215	997	7.7188E-104
worker	mechanic	N	4.92	0.47270223	378.5	223	0.612310222	24.45412542	997	3.8313E-106
doctor	orthodontist	N	5.58	0	439	6.5	0.612309804	24.80005545	997	1.2811E-104
oak	maple	N	6.03	0.73059326	472.5	554	0.617681188	24.57135463	997	4.9126E-105
bee	queen	N	3.27	0.2430614	245.5	52	0.614139662	24.63386131	997	3.3605E-105
car	bicycle	N	3.47	0.65878695	257	464	0.615111314	24.65861397	997	8.0558E-106
goal	quest	N	5.83	0.4278437	458.5	180	0.615495315	24.7516685	997	4.4616E-107
august	month	N	5.53	0.34557393	433	101	0.616935008	24.93992987	997	3.5649E-107
army	squad	N	5.08	0.47064117	392	214	0.619828855	24.95451401	997	2.0327E-107
cloud	weather	N	4.87	0.4303276	371	182	0.620051985	24.99102387	997	2.3442E-105
physician	doctor	N	8.88	0.69422376	619.5	505	0.62060991	24.6820857	997	5.8915E-104
canyon	valley	N	6.75	0.6552	504.5	455	0.615859041	24.47176751	997	8.1767E-107
river	valley	N	1.67	0.8129108	133.5	608	0.612585815	24.90054172	997	1.1931E-108
sun	sky	N	2.27	0.73321587	165.5	548	0.619225482	25.17510492	997	7.0709E-109
target	arrow	N	3.25	0.34295455	241.5	99	0.623408636	25.20903872	997	9.8663E-110
chocolate	pie	N	2.27	0.62235045	165	415	0.623921959	25.33669095	997	1.2921E-110
circumstance	situation	N	7.85	0.47774434	564.5	220	0.625845767	25.46830805	997	4.2171E-111
opinion	choice	N	5.43	0.42887864	418	179	0.627817438	25.54074434	997	2.1732E-109
rhythm	melody	N	6.12	0.78821844	467.5	582	0.628897431	25.28552365	997	1.5124E-108
gut	nerve	N	4.93	0.6665433	375	463	0.625076007	25.15972133	997	2.3248E-109
day	dawn	N	5.47	0.39444205	419	144	0.62317566	25.28115292	997	3.3726E-107
cattle	beef	N	7.03	0.8110226	507	599	0.625010169	24.95811889	997	5.2649E-107
doctor	professor	N	4.65	0.50046235	338	246	0.620107115	24.92916689	997	1.0926E-107
arm	vein	N	3.65	0.20353162	267	40	0.619664089	25.03135502	997	1.3724E-107
room	bath	N	3.33	0.48868832	244.5	227	0.621225137	25.01654078	997	4.6404E-107
corporation	business	N	9.02	0.5738871	606	342	0.620999288	24.9373742	997	3.6727E-107
fun	football	N	1.97	0.13992386	149.5	28	0.619789739	24.95257744	997	3.6807E-107
hill	cliff	N	4.28	0.8356809	318.5	602	0.620022365	24.95243567	997	4.9729E-107
bone	ankle	N	3.82	0.48873004	281	226	0.620020197	24.932876	997	2.4482E-107
apple	candy	N	2.08	0.5410841	155.5	291	0.61972088	24.97893737	997	3.1629E-106
helper	maid	N	5.58	0.64289105	419.5	428	0.620425315	24.81253404	997	5.8651E-106
leader	manager	N	7.27	0.54238737	515.5	292	0.617873351	24.77233437	997	3.5239E-108
lemon	tea	N	1.6	0.7116782	128	513	0.617253902	25.10482875	997	5.6689E-109
bee	ant	N	2.78	0.67714363	204.5	467	0.622342986	25.22336984	997	2.4521E-108
basketball	baseball	N	4.92	0.8144705	362	588	0.624138507	25.12836398	997	7.4035E-110
rice	bean	N	2.72	0.7551864	200	545	0.622700254	25.35529288	997	2.6188E-110
bed	furniture	N	6.08	0.4574133	451	198	0.626125161	25.42258611	997	8.8955E-110
emotion	passion	N	7.72	0.56141144	539	317	0.627133871	25.34340072	997	4.7262E-108
anarchy	chaos	N	7.93	0.65050155	547	433	0.625946573	25.0857718	997	8.8076E-110
crime	violation	N	7.12	0.38154233	501	131	0.622053413	25.34404376	997	3.6393E-109
machine	engine	N	5.58	0.55558467	415	310	0.625956232	25.25210577	997	1.1664E-108
beach	sea	N	4.68	0.56238365	331.5	315	0.624572282	25.176573	997	2.7964E-109
alley	bowl	N	1.53	0.5483054	121	297	0.623430861	25.26918379	997	1.1689E-106
jar	bottle	N	7.83	0.77093333	538.5	552	0.624829805	24.87730178	997	7.0432E-106
strength	capability	N	5.28	0.5817247	391	340	0.618868962	24.76041573	997	1.0146E-105
seed	mustard	N	3.48	0.5057809	246	246	0.617070023	24.7366446	997	6.2637E-106
guitar	drum	N	3.78	0.72860205	271.5	518	0.616702984	24.76805292	997	3.0793E-105
opinion	idea	N	5.7	0.5635683	419	314	0.61718786	24.66431111	997	3.4304E-106
north	west	N	3.63	0.95674545	256	591	0.615583636	24.80724828	997	2.7322E-106
diet	salad	N	2.98	0.36547554	212.5	116	0.617791967	24.82205964	997	9.7402E-108
mother	wife	N	3.02	0.7918627	216	559	0.618019966	25.03881499	997	1.1095E-107
dad	mother	N	3.55	0.60656834	246.5	373	0.621338808	25.03035868	997	3.2221E-107
captain	sailor	N	5	0.532858	360	277	0.621209952	24.96108622	997	4.5279E-106
meter	yard	N	5.6	0.62393653	406.5	393	0.620152488	24.78918059	997	1.2405E-106
beer	champagne	N	4.45	0.3566256	315	108	0.61751363	24.8734341	997	1.1537E-106
motor	boat	N	2.57	0.50366974	185	242	0.618809592	24.87815126	997	1.0999E-106
card	bridge	N	1.97	0.41897455	147	160	0.618882001	24.88125774	997	6.8539E-106
science	psychology	N	4.92	0.744333	349.5	518	0.618929677	24.76218957	997	1.1137E-106
sinner	saint	N	1.6	0.5718105	126.5	322	0.617097396	24.88044771	997	7.2054E-107
destruction	construction	N	0.98	0.42001182	81	161	0.618917246	24.90876528	997	9.7502E-109
crowd	bunch	N	7.42	0.37748146	497	123	0.619351546	25.18819994	997	1.3508E-108
beach	reef	N	3.77	0.6295861	262	396	0.623606823	25.16705167	997	3.1891E-108
man	child	N	4.13	0.6417145	288.5	403	0.623286695	25.11130845	997	6.2289E-111
bread	cheese	N	1.95	0.7626588	143.5	530	0.622441388	25.51551622	997	1.0989E-108
champion	winner	N	8.73	0.6742496	558	442	0.628521703	25.1804412	997	2.1041E-106
celebration	ceremony	N	7.72	0.6947411	514.5	465	0.623489412	24.83905892	997	4.4567E-107
menu	order	N	3.62	0.20657295	246.5	41	0.618281452	24.94000068	997	2.6651E-107
king	princess	N	3.27	0.638282	228	400	0.619829938	24.97342026	997	1.3933E-105
wealth	prestige	N	6.07	0.70502615	425	479	0.620341019	24.71598211	997	3.8223E-104
endurance	strength	N	6.58	0.6202785	449.5	382	0.616383616	24.5000158	997	3.7762E-101
danger	threat	N	8.78	0.7495543	555	509	0.613027294	24.04880943	997	1.5568E-100
god	priest	N	4.5	0.5980585	308	351	0.605906636	23.95585553	997	3.4125E-101
men	fraternity	N	3.13	0.07000469	221	16	0.604421304	24.05545327	997	1.6136E-102
buddy	companion	N	8.65	0.4486117	547	181	0.606012558	24.25537744	997	1.1376E-103
teacher	helper	N	4.28	0.18904161	296	36	0.609184874	24.42879181	997	1.1971E-103
body	stomach	N	3.93	0.43399116	268.5	172	0.611913067	24.4254575	997	1.5367E-103
tongue	throat	N	3.1	0.5273019	216	259	0.611860816	24.40914488	997	1.6384E-103
house	carpet	N	1.38	0.2192887	110.5	42	0.611605068	24.40495468	997	3.7191E-103
intelligence	skill	N	5.35	0.5167471	373	244	0.611539343	24.35137385	997	1.6166E-102
journey	conquest	N	4.72	0.590188	312	328	0.610697796	24.25525434	997	1.8102E-102
god	prey	N	1.23	0.29548115	101.5	73	0.609182929	24.24785156	997	1.7993E-102
brother	soul	N	0.97	0.36113447	77	104	0.609065982	24.24824652	997	2.2762E-103
adversary	opponent	N	9.05	0.488444	550	210	0.609072223	24.38347041	997	8.3695E-104
death	catastrophe	N	4.13	0.3614575	279	105	0.611202158	24.44883913	997	1.3972E-102
monster	demon	N	6.95	0.60059446	455	341	0.612227056	24.26479824	997	1.03E-101
day	morning	N	4.87	0.6333768	328.5	380	0.609333643	24.13398237	997	9.6758E-102
man	victor	N	1.9	0.29008895	138.5	71	0.607262094	24.13808016	997	6.3096E-102
friend	guy	N	3.88	0.39425755	259.5	129	0.607327174	24.16609253	997	1.4016E-101
song	story	N	3.97	0.61868125	264	363	0.60777173	24.11379388	997	3.073E-102
ray	sunshine	N	6.83	0.45390546	445	177	0.606941289	24.21320672	997	5.5372E-105
guy	stud	N	5.83	0.09015357	397	16	0.608518144	24.6260586	997	1.488E-108
chicken	rice	N	1.43	0.7975356	110.5	524	0.614990175	25.16077906	997	1.5063E-108
box	elevator	N	1.32	0.37066936	105	108	0.623191684	25.15998555	997	8.3428E-113
butter	potato	N	1.22	0.8176956	98.5	532	0.623179662	25.7941929	997	6.0672E-113
apartment	furniture	N	1.28	0.42708656	101.5	156	0.632647746	25.81474815	997	4.4124E-112
lake	swamp	N	4.92	0.62151355	324	361	0.632949971	25.68664334	997	7.3825E-116
salad	vinegar	N	1.13	0.74020857	91.5	481	0.631061717	26.24718174	997	2.5667E-115
flower	bulb	N	4.48	0.56542885	291	292	0.639241408	26.16699523	997	1.157E-113
cloud	mist	N	6.67	0.64388955	429.5	380	0.638084346	25.92163947	997	1.0911E-111
driver	pilot	N	6.28	0.71951604	413	469	0.634516944	25.62814558	997	1.2486E-110
sugar	honey	N	5.13	0.7148301	339	462	0.630195715	25.4705264	997	1.4111E-110
body	shoulder	N	2.88	0.44386595	192	168	0.627850566	25.46260797	997	2.0242E-110
idea	image	N	3.55	0.57301927	228	300	0.627732298	25.4392569	997	1.7334E-110
father	brother	N	4.2	0.75860435	275	487	0.627383276	25.44929279	997	6.9428E-109
moon	planet	N	5.87	0.6798108	386	415	0.627533326	25.21022396	997	5.0702E-109
ball	costume	N	2.32	0.2571677	150.5	50	0.623939874	25.23060713	997	1.8821E-108
rail	fence	N	5.22	0.5355561	343.5	253	0.62424781	25.14553329	997	1.56E-109
room	bed	N	2.35	0.62604994	152.5	363	0.622960642	25.30700651	997	5.1652E-109
flower	bush	N	4.25	0.58295727	275.5	309	0.625399417	25.22940307	997	1.4776E-108
bone	knee	N	4.17	0.5547062	269.5	278	0.624229628	25.16123378	997	4.5678E-109
arm	knee	N	2.75	0.614222	184	345	0.623198572	25.2373731	997	3.6376E-109
bottom	side	N	2.63	0.53572285	178	253	0.624349961	25.25213464	997	3.4739E-110
vessel	vein	N	5.15	0.34789467	334	93	0.624572718	25.40429375	997	1.195E-111
cat	rabbit	N	2.37	0.6672021	154	395	0.626859985	25.62227137	997	1.171E-111
meat	sandwich	N	2.35	0.43115687	152	157	0.630108623	25.62358115	997	2.6945E-111
belief	concept	N	5.08	0.5058592	322.5	220	0.630128044	25.56971025	997	4.3535E-112
intelligence	insight	N	5.9	0.40980792	376	136	0.629328283	25.68751176	997	1.0664E-110
attention	interest	N	7.22	0.5999767	436	322	0.631074555	25.48073382	997	1.5537E-110
attitude	confidence	N	4.35	0.4740514	272	186	0.628002959	25.45637636	997	2.42E-111
right	justice	N	7.05	0.43899897	425	161	0.627639193	25.57665681	997	1.61E-111
argument	agreement	N	1.45	0.45229682	108.5	166	0.629431524	25.60300219	997	6.8529E-110
depth	magnitude	N	6.12	0.663263	385	383	0.629822768	25.36029755	997	1.1851E-110
medium	news	N	3.65	0.21091941	227.5	38	0.626200289	25.4739023	997	5.2737E-111
winner	candidate	N	2.78	0.59746295	181	314	0.627900975	25.5262833	997	6.1615E-112
birthday	date	N	5.08	0.3536552	318	94	0.628682113	25.66507284	997	1.488E-109
fee	payment	N	7.15	0.73362225	425	452	0.630742661	25.31006879	997	1.6914E-108
bible	hymn	N	5.15	0.73301065	325.5	451	0.625445491	25.15246539	997	8.5487E-110
exit	doorway	N	5.5	0.34304526	347.5	88	0.623065714	25.3459765	997	1.6242E-110
man	sentry	N	3.25	0.14414896	207	26	0.625985262	25.4535043	997	3.6403E-113
aisle	hall	N	6.35	0.25838497	389	48	0.627596273	25.84771095	997	3.5089E-111
whiskey	gin	N	6.28	0.717961	386.5	441	0.633434021	25.55263302	997	5.1177E-111
blood	marrow	N	3.4	0.5540857	212	262	0.629074339	25.52822563	997	4.8663E-111
oil	mink	N	1.23	0	98	6	0.628711042	25.53148319	997	1.3076E-109
floor	deck	N	5.55	0.7525539	345.5	452	0.628759554	25.31844377	997	2.7115E-111
roof	floor	N	2.62	0.70926327	170	428	0.625571466	25.56930301	997	4.5123E-114
door	floor	N	1.67	0.7007101	119	417	0.62932223	25.9823454	997	6.8541E-114
shoulder	head	N	3.42	0.5001354	210.5	204	0.635403394	25.95539887	997	3.6407E-111
wagon	carriage	N	7.7	0.7126515	444.5	428	0.635010221	25.5502479	997	4.3089E-110
car	carriage	N	5.13	0.6939813	315.5	406	0.629038855	25.39034559	997	1.3361E-111
elbow	ankle	N	3.13	0.7579688	198.5	451	0.626650986	25.61505604	997	3.5412E-111
wealth	fame	N	4.02	0.5671881	246	278	0.630001615	25.55203965	997	8.781E-111
sorrow	shame	N	4.77	0.7148489	280.5	428	0.629065511	25.49330133	997	1.4717E-110
administration	management	N	7.25	0.50718015	414	210	0.628190487	25.45988557	997	8.497E-113
communication	conversation	N	8.02	0.38198537	450	110	0.627691626	25.79301051	997	1.8785E-112
pollution	atmosphere	N	4.25	0.49860743	259	202	0.632630353	25.74179634	997	2.8544E-111
anatomy	biology	N	5.33	0.75173306	323.5	441	0.631876048	25.56598287	997	3.4427E-111
college	profession	N	3.12	0.54697126	196.5	249	0.629272873	25.55386406	997	3.0445E-111
book	topic	N	2.07	0.44963226	135.5	157	0.629092651	25.56181193	997	6.3666E-108
formula	equation	N	7.95	0.8376775	444	483	0.629210858	25.06642801	997	3.221E-109
book	information	N	5	0.28960094	300.5	64	0.621759221	25.26002084	997	3.1625E-109
boy	partner	N	1.9	0.35449487	130	90	0.624691661	25.26120904	997	1.174E-108
sky	universe	N	4.68	0.5423241	269	239	0.624709578	25.17615448	997	8.6098E-109
population	people	N	7.68	0.49619853	431	193	0.623424525	25.19626747	997	6.7579E-110
college	class	N	4.13	0.24297507	248.5	41	0.623728861	25.36120186	997	3.3488E-109
chief	mayor	N	4.85	0.55231625	286.5	246	0.626213862	25.25749805	997	1.6054E-108
rabbi	minister	N	7.62	0.5404114	421	235	0.624653616	25.15584996	997	9.2678E-108
meter	inch	N	5.08	0.7994122	300.5	462	0.623117004	25.04204378	997	1.655E-106
polyester	cotton	N	5.63	0.5975505	332.5	294	0.621387994	24.85467871	997	2.0823E-107
lawyer	banker	N	1.88	0.586525	129	281	0.618521538	24.98945496	997	3.3942E-106
violin	instrument	N	6.58	0.56734544	375	266	0.620585954	24.80794034	997	4.3197E-106
camp	cabin	N	4.2	0.45372787	251.5	155	0.617802623	24.79224526	997	3.8285E-106
pot	appliance	N	2.53	0.3629825	158	94	0.617560859	24.80010203	997	2.2129E-104
linen	fabric	N	7.47	0.6070668	408.5	302	0.617681905	24.53569011	997	4.0988E-103
whiskey	champagne	N	5.33	0.7516232	312	425	0.613584011	24.34501847	997	4.7684E-102
girl	child	N	5.38	0.5813992	314	271	0.61059784	24.18443658	997	1.242E-102
cottage	cabin	N	7.72	0.468255	420	163	0.60806254	24.27250601	997	3.659E-105
bird	hen	N	7.03	0.29973447	385.5	65	0.609455312	24.65306736	997	1.5624E-107
racket	noise	N	8.1	0.37927535	432.5	103	0.615409306	25.00812015	997	5.2296E-106
sunset	evening	N	5.98	0.6072971	346	298	0.620870843	24.77980096	997	2.0766E-109
drizzle	rain	N	9.17	0.36662441	467	93	0.617369044	25.28847218	997	1.9674E-109
adult	baby	N	2.22	0.3714562	139.5	94	0.625120414	25.29197196	997	1.6919E-106
charcoal	coal	N	7.63	0.69817036	411.5	385	0.625173116	24.85324393	997	4.9857E-106
body	spine	N	4.78	0.50845695	274	197	0.618499492	24.78291062	997	4.2589E-106
head	nail	N	2.47	0.35788873	153	89	0.617416986	24.79316733	997	1.6299E-110
log	timber	N	8.05	0.24715412	424	41	0.617575067	25.45327983	997	1.5538E-110
spoon	cup	N	2.02	0.44973806	132	147	0.627592918	25.45637211	997	8.7032E-111
body	nerve	N	3.13	0.35434604	190	86	0.627639129	25.49387736	997	5.113E-111
man	husband	N	5.32	0.4558663	305.5	146	0.62819908	25.5282845	997	4.2245E-112
bone	neck	N	2.53	0.655731	154.5	334	0.628711919	25.68945475	997	8.1352E-110
frustration	anger	N	6.5	0.6808311	360	358	0.631103278	25.34918757	997	5.6672E-108
river	sea	N	5.72	0.68056875	324.5	357	0.626033488	25.07398374	997	4.0169E-107
task	job	N	8.87	0.55743396	450.5	239	0.621874164	24.94675508	997	1.4581E-108
club	society	N	5.23	0.33564886	301.5	76	0.619933296	25.16209241	997	4.4612E-110
reflection	image	N	7.27	0.41574204	385	123	0.623211579	25.38809601	997	8.1777E-108
prince	king	N	5.92	0.7934607	334.5	432	0.626617266	25.05017099	997	5.4064E-106
snow	weather	N	5.48	0.6863845	312	361	0.62151177	24.77763632	997	3.7423E-106
people	party	N	2.2	0.28018618	136.5	57	0.617335667	24.80158397	997	3.8861E-106
boy	brother	N	6.67	0.49530435	359	176	0.617704732	24.7991307	997	3.0257E-106
root	grass	N	3.55	0.40695822	201.5	111	0.617666943	24.81542004	997	1.1676E-106
brow	eye	N	3.82	0.37418008	220.5	91	0.617917778	24.8773718	997	3.4059E-107
money	pearl	N	2.1	-0.05780621	134	2	0.618870037	24.95747937	997	6.0264E-108
money	diamond	N	3.42	0.26730403	197	47	0.620097336	25.06999318	997	9.2022E-106
vehicle	bus	N	6.47	0.6568369	349	325	0.621813462	24.74300307	997	6.4608E-105
cab	bus	N	5.6	0.54405195	311	218	0.616801201	24.61599986	997	5.6852E-105
house	barn	N	4.33	0.43356752	242	133	0.614833947	24.62433905	997	7.0161E-105
finger	palm	N	3.33	0.44820094	193	137	0.614963473	24.61062285	997	2.7087E-106
car	bridge	N	0.95	0.5731653	74.5	242	0.614750404	24.82262242	997	4.1318E-106
effort	difficulty	N	4.45	0.48074123	245.5	156	0.618028626	24.79513952	997	6.8877E-108
fact	insight	N	4.77	0.21121334	257	35	0.617605455	25.06131867	997	8.8002E-108
job	management	N	3.97	0.46897525	223.5	144	0.621681471	25.04540658	997	4.597E-105
cancer	sickness	N	7.93	0.6668306	395.5	326	0.621439215	24.63819088	997	1.1919E-105
word	newspaper	N	2.47	0.11592452	148.5	18	0.615178512	24.72615612	997	8.012E-103
composer	writer	N	6.58	0.8429596	343.5	433	0.616540908	24.30118423	997	3.1767E-102
actor	singer	N	4.52	0.7588262	244	392	0.60990763	24.21103425	997	1.6976E-103
shelter	hut	N	6.47	0.41103855	339.5	110	0.608483762	24.40263481	997	3.7195E-104
bathroom	kitchen	N	3.1	0.7016604	182.5	359	0.61150295	24.50179586	997	2.3838E-102
cabin	hut	N	6.53	0.6094514	339	272	0.613055094	24.2298333	997	4.6383E-103
door	kitchen	N	1.67	0.57976234	117.5	241	0.608781168	24.33693354	997	1.8068E-105
value	belief	N	7.07	0.35068306	354	79	0.61047064	24.69905391	997	1.9156E-106
wisdom	intelligence	N	7.47	0.4613909	369	139	0.616121741	24.84516422	997	1.85E-106
ignorance	intelligence	N	1.5	0.41435263	108	112	0.618375315	24.84743254	997	6.3389E-108
happiness	luck	N	2.38	0.68151337	141	333	0.618410182	25.06671088	997	9.7664E-109
idea	scheme	N	6.75	0.45846143	341	134	0.621763525	25.18809242	997	4.0523E-105
mood	emotion	N	8.12	0.70547694	392	357	0.623605196	24.64641278	997	4.402E-105
happiness	peace	N	6.03	0.4965169	319	161	0.615306086	24.64101685	997	1.4107E-102
despair	misery	N	7.22	0.647303	355.5	299	0.615222367	24.26416926	997	2.5546E-102
logic	arithmetic	N	3.97	0.7338722	218	371	0.609323712	24.22530474	997	5.0515E-105
denial	confession	N	1.03	0.6536202	81.5	306	0.608709549	24.63204415	997	6.3138E-104
argument	criticism	N	5.08	0.56394446	272	222	0.615083106	24.46724721	997	8.1465E-102
aggression	hostility	N	8.48	0.6036429	401	259	0.612515116	24.14935265	997	3.6012E-102
hysteria	confusion	N	6.33	0.47468132	327	144	0.607506137	24.20282242	997	8.0416E-102
chemistry	theory	N	3.17	0.5185246	181	181	0.608353768	24.15020119	997	5.1223E-102
trial	verdict	N	3.33	0.6861852	184.5	329	0.607519605	24.17974732	997	4.3587E-100
comfort	safety	N	5.8	0.617904	305	270	0.607988224	23.88823165	997	1.6546E-100
confidence	self	N	3.12	0.33247802	179	69	0.60333675	23.95185537	997	1.46292E-97
vision	perception	N	6.88	0.68880004	335.5	328	0.604357243	23.50523403	997	4.83888E-97
era	decade	N	5.4	0.51235116	283.5	171	0.597130626	23.42624292	997	1.80458E-97
biography	fiction	N	1.38	0.52450836	101	185	0.595837121	23.49137974	997	1.71251E-96
discussion	argument	N	5.48	0.5432015	286.5	199	0.596904093	23.34270397	997	8.40525E-98
code	symbol	N	6.03	0.39146778	308.5	97	0.594464079	23.54180142	997	1.71685E-97
danger	disease	N	3	0.5171041	170.5	174	0.597727857	23.49466971	997	2.51433E-97
accident	catastrophe	N	5.9	0.4934523	302.5	156	0.596957901	23.46948216	997	4.58231E-92
journey	trip	N	8.88	0.8429338	401	403	0.596545753	22.66556291	997	2.67229E-92
activity	movement	N	7.15	0.4860291	337.5	148	0.583140772	22.70153611	997	1.86548E-93
gossip	news	N	5.22	0.37800157	275	86	0.583751072	22.87885223	997	3.21378E-93
father	god	N	3.57	0.47213894	188	139	0.586744898	22.84265583	997	1.16526E-93
action	course	N	5.45	0.42798617	282	121	0.586135697	22.91015249	997	3.00704E-91
fever	illness	N	7.65	0.61870664	354	260	0.587270892	22.53992087	997	6.711E-95
aviation	flight	N	8.18	0.33860588	373.5	70	0.581001437	23.09973546	997	4.74029E-96
game	action	N	4.85	0.36296445	252	79	0.590440946	23.27534415	997	8.47236E-97
molecule	air	N	3.05	0.2766719	174	48	0.593353157	23.38923037	997	1.34819E-97
home	state	N	2.58	0.13831279	148.5	22	0.595229428	23.51062457	997	1.93154E-98
word	literature	N	4.77	0.38718936	239.5	88	0.597218729	23.63875987	997	1.6991E-102
adult	guardian	N	6.9	0.25999132	323.5	41	0.599306608	24.25199863	997	1.1346E-106
newspaper	information	N	5.65	0.09959049	284	15	0.609131501	24.87923837	997	1.4223E-109
communication	television	N	5.6	0.29286104	281.5	53	0.618898686	25.31299564	997	2.9473E-108
cousin	uncle	N	4.63	0.7911328	231	370	0.625489522	25.11642696	997	3.1239E-108
author	reader	N	1.6	0.429864	111	113	0.622519097	25.11265024	997	1.43E-108
guy	partner	N	3.57	0.4031127	184.5	91	0.622461761	25.16335417	997	1.7148E-108
area	corner	N	2.07	0.4608055	126	122	0.623230692	25.15157312	997	1.8595E-106
ballad	song	N	7.53	0.6046372	337	237	0.623052192	24.84710043	997	1.3537E-106
wall	decoration	N	2.62	0.39090607	148.5	87	0.618405077	24.86775333	997	2.546E-107
word	page	N	2.92	0.28028357	160	49	0.61872237	24.97639055	997	2.2888E-107
nurse	scientist	N	2.08	0.55445635	126	189	0.620386405	24.98331141	997	9.9002E-107
politician	president	N	7.38	0.5526724	327	185	0.620492131	24.88810297	997	9.6122E-104
