word1	word2	POS	SimLex999	sim2W100S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
celebration	ceremony	N	7.72	0.7307133	610	573	0.521770282	19.31230401	997	7.65069E-71
cent	size	N	0.4	0.34363207	15	105	0.515492397	18.99514722	997	6.5685E-69
cent	wife	N	0.58	0.26923925	36	60	0.515460486	18.99354588	997	6.71726E-69
cereal	wheat	N	3.75	0.8319066	279.5	666	0.515086477	18.97478519	997	8.73201E-69
chair	bench	N	6.67	0.5209113	529	269	0.516278607	19.03463516	997	3.78008E-69
champion	winner	N	8.73	0.67822295	657.5	491	0.515763614	19.00876193	997	5.42946E-69
chapter	choice	N	0.48	0.14085574	26.5	27	0.510210242	18.73152758	997	2.59115E-67
chapter	tail	N	0.3	0.11556855	5	21	0.509613448	18.70192476	997	3.90895E-67
charcoal	coal	N	7.63	0.64489317	595	452	0.508898088	18.66648868	997	6.392E-67
cheek	tongue	N	4.52	0.45253277	330	189	0.504458407	18.44772408	997	1.31781E-65
chemistry	theory	N	3.17	0.56644714	223.5	328	0.504479248	18.4487464	997	1.29936E-65
chicken	steak	N	3.73	0.69829077	273	516	0.504396969	18.44471061	997	1.37374E-65
chicken	rice	N	1.43	0.78116786	97	618	0.504303956	18.44014912	997	1.46293E-65
chief	mayor	N	4.85	0.5675084	357.5	329	0.511134302	18.77743608	997	1.36868E-67
child	boy	N	5.75	0.6644135	446.5	469	0.509856788	18.71399077	997	3.30592E-67
child	adult	N	2.98	0.5576601	203	314	0.506573454	18.55169504	997	3.1346E-66
chocolate	pie	N	2.27	0.5838972	142.5	354	0.506684996	18.55719065	997	2.90516E-66
choice	vein	N	0.98	0.20301735	65	43	0.507919937	18.61811949	997	1.24983E-66
church	choir	N	2.95	0.3829667	196.5	125	0.507541467	18.59943032	997	1.61911E-66
circumstance	situation	N	7.85	0.502475	600.5	237	0.507615696	18.60309467	997	1.539E-66
classroom	hallway	N	2	0	133	7.5	0.508243308	18.63409929	997	1.00157E-66
cliff	tail	N	0.3	0.66647017	4.5	464	0.5083148	18.63763361	997	9.5369E-67
clothes	fabric	N	5.87	0.46457642	451.5	201	0.514751216	18.95798073	997	1.10437E-68
clothes	drawer	N	3.02	0.27034247	202.5	57	0.515133976	18.97716698	997	8.44606E-69
clothes	jacket	N	5.15	0.6206003	380	416	0.515578166	18.99945185	997	6.1847E-69
clothes	coat	N	5.35	0.62520856	395	419	0.513482659	18.89450303	997	2.67933E-68
clothes	cloth	N	5.47	0.72259337	406.5	538	0.511153582	18.77839487	997	1.35055E-67
clothes	closet	N	3.27	0.5930041	221.5	364	0.50805402	18.62474408	997	1.14022E-66
clothes	button	N	2.3	0.41543093	141.5	151	0.50813042	18.62851956	997	1.0821E-66
cloud	mist	N	6.67	0.70847696	507.5	511	0.508153668	18.62966852	997	1.06501E-66
cloud	haze	N	7.32	0.60188305	551.5	378	0.503264727	18.38924241	997	2.95058E-65
cloud	storm	N	5.6	0.5854669	420	348	0.500019538	18.23096172	997	2.59778E-64
cloud	weather	N	4.87	0.42087665	351	157	0.497929208	18.12955139	997	1.04171E-63
cloud	fog	N	6	0.70420426	452.5	507	0.498387579	18.15175272	997	7.68856E-64
club	society	N	5.23	0.376304	383	114	0.494240572	17.95162293	997	1.1801E-62
code	symbol	N	6.03	0.41496462	453.5	149	0.495689564	18.02136346	997	4.56404E-63
college	profession	N	3.12	0.56925094	209.5	319	0.497160573	18.09236774	997	1.73172E-63
college	class	N	4.13	0.31700963	291.5	82	0.497162775	18.0924742	997	1.72921E-63
comfort	safety	N	5.8	0.5945241	433.5	362	0.498204954	18.1429048	997	8.67803E-64
communication	television	N	5.6	0.3256944	415.5	89	0.495758326	18.02467795	997	4.36236E-63
communication	language	N	7.47	0.36791927	549.5	108	0.498184665	18.14192201	997	8.7955E-64
communication	conversation	N	8.02	0.40891716	584.5	141	0.502287543	18.34147247	997	5.69434E-65
competence	ability	N	7.5	0.5252946	553	259	0.505959329	18.52145981	997	4.76127E-66
composer	writer	N	6.58	0.86555845	493	641	0.505579801	18.50279346	997	6.16211E-66
condition	boy	N	0.48	0.3840013	24	120	0.49917716	18.19004372	997	4.55161E-64
confidence	self	N	3.12	0.3797021	208	115	0.49932188	18.19706853	997	4.13399E-64
container	mouse	N	0.3	0.56009597	4	300	0.49949914	18.20567557	997	3.67408E-64
cop	sheriff	N	9.05	0.4738906	633	194	0.502628736	18.35814111	997	4.52742E-65
corporation	business	N	9.02	0.59670925	631.5	356	0.505262227	18.48718529	997	7.6444E-66
cottage	cabin	N	7.72	0.5022691	566.5	222	0.502245213	18.33940527	997	5.85857E-65
couch	baseball	N	0.88	0.26934776	53	56	0.503110785	18.38171063	997	3.27304E-65
couple	pair	N	8.33	0.5495219	601	286	0.502746324	18.36388837	997	4.18313E-65
course	stomach	N	0.58	0.2784582	30.5	58	0.501857341	18.32047173	997	7.60074E-65
cousin	uncle	N	4.63	0.8079721	314	600	0.501452132	18.30070768	997	9.97285E-65
cow	goat	N	2.93	0.7609981	187.5	557	0.500213989	18.24041686	997	2.28182E-64
cow	cattle	N	9.52	0.38302857	636	116	0.502985167	18.37556644	997	3.56197E-65
creator	maker	N	9.62	0.41758382	636	142	0.509264702	18.68464274	997	4.96872E-67
crib	cradle	N	8.55	0.65884054	605	426	0.514585388	18.94967319	997	1.24029E-68
crime	violation	N	7.12	0.40040657	516	128	0.50934204	18.68847412	997	4.71141E-67
crime	fraud	N	5.65	0.68286943	411.5	455	0.512910458	18.86592562	997	3.9913E-68
crime	theft	N	7.53	0.48052108	544.5	199	0.509153864	18.67915279	997	5.36205E-67
crowd	parade	N	3.93	0.42480096	270	147	0.510773121	18.75948167	997	1.7569E-67
crowd	bunch	N	7.42	0.47081754	534.5	186	0.511020548	18.77177989	997	1.48072E-67
cup	cone	N	3.17	0.4123233	207	137	0.513015614	18.87117488	997	3.70962E-68
cup	jar	N	5.13	0.45018262	361.5	166	0.513099602	18.87536826	997	3.49893E-68
curve	angle	N	3.33	0.73673934	217	522	0.513679201	18.9043268	997	2.33612E-68
dad	mother	N	3.55	0.61445	230.5	374	0.514849888	18.96292532	997	1.03063E-68
danger	disease	N	3	0.5171072	193.5	233	0.514513055	18.94605044	997	1.30467E-68
danger	threat	N	8.78	0.7675376	602	551	0.514372576	18.93901615	997	1.43937E-68
date	calendar	N	4.42	0.5722071	298.5	304	0.505321172	18.49008158	997	7.34472E-66
daughter	kid	N	4.17	0.4824565	283	196	0.504070242	18.42869128	997	1.71331E-65
day	morning	N	4.87	0.6721061	334.5	429	0.503808433	18.41586252	997	2.04472E-65
day	dawn	N	5.47	0.421294	384	143	0.501319486	18.29424137	997	1.08993E-64
death	burial	N	4.93	0.29340735	342	72	0.502569827	18.35526233	997	4.71036E-65
death	catastrophe	N	4.13	0.40433243	280	130	0.504890534	18.46893009	997	9.83526E-66
death	tragedy	N	5.8	0.47553942	412	183	0.505418495	18.49486432	997	6.8753E-66
decade	century	N	3.48	0.5329175	225.5	249	0.506037924	18.52532719	997	4.51346E-66
deck	mouse	N	0.48	0.6325374	22.5	383	0.505605985	18.50408081	997	6.0535E-66
denial	confession	N	1.03	0.6504527	61.5	402	0.510703726	18.75603356	997	1.84318E-67
dentist	colonel	N	0.4	0.6784882	11.5	429	0.515058301	18.97337245	997	8.90616E-69
depth	magnitude	N	6.12	0.663502	430.5	414	0.521929647	19.32041055	997	6.8247E-71
despair	misery	N	7.22	0.601718	503.5	341	0.51796022	19.11931597	997	1.1538E-69
destruction	construction	N	0.98	0.46246025	57.5	177	0.514855542	18.96320867	997	1.02656E-68
dictionary	definition	N	6.25	0.52537614	437.5	238	0.515541344	18.9976037	997	6.34666E-69
diet	apple	N	1.18	0.3632879	74.5	102	0.514966079	18.96874907	997	9.50072E-69
diet	salad	N	2.98	0.3181294	186.5	79	0.5149083	18.96585287	997	9.89318E-69
dinner	soup	N	3.72	0.2560566	240.5	51	0.515258986	18.9834366	997	7.73724E-69
dinner	chicken	N	2.85	0.17857404	177.5	36	0.516501801	19.0458572	997	3.23046E-69
dinner	breakfast	N	3.33	0.6356474	208.5	379	0.517103794	19.07615134	997	2.11331E-69
disc	computer	N	3.2	0.38065925	200	108	0.517170171	19.07949403	997	2.0166E-69
discussion	argument	N	5.48	0.5503058	373	264	0.517410117	19.09158128	997	1.70232E-69
disease	infection	N	7.15	0.84329104	490	583	0.516145802	19.02796038	997	4.1503E-69
doctor	orthodontist	N	5.58	0	382	7	0.508200685	18.63199242	997	1.03125E-66
doctor	temper	N	0.48	0.33035997	21	84	0.513441371	18.89243983	997	2.75757E-68
doctor	professor	N	4.65	0.5153754	293	217	0.513307926	18.88577271	997	3.02633E-68
dog	horse	N	2.38	0.8155771	140.5	563	0.512754037	18.85811944	997	4.45015E-68
dog	cat	N	1.75	0.86042076	104	588	0.518011695	19.12191286	997	1.11252E-69
dollar	people	N	0.4	0.1274819	11	21	0.526004705	19.52865156	997	3.60016E-72
door	cellar	N	1.97	0.5820862	116.5	295	0.525263506	19.49063816	997	6.16631E-72
door	corridor	N	3.73	0.51341665	235.5	213	0.526581528	19.55827725	997	2.36617E-72
door	floor	N	1.67	0.68384993	96.5	423	0.526177212	19.53750762	997	3.17575E-72
door	doorway	N	5.4	0.57285774	359	285	0.530328593	19.75164244	997	1.51836E-73
door	gate	N	5.25	0.7779484	345	531	0.52865336	19.66499591	997	5.20523E-73
door	kitchen	N	1.67	0.5893202	96	308	0.525476177	19.50153901	997	5.28479E-72
driver	pilot	N	6.28	0.77784795	422.5	529	0.527487479	19.60488255	997	1.22195E-72
drizzle	rain	N	9.17	0.3783843	581	104	0.521791738	19.31339526	997	7.53394E-71
effort	difficulty	N	4.45	0.47926983	279.5	179	0.528879041	19.67664993	997	4.41096E-73
elbow	ankle	N	3.13	0.7947028	189.5	543	0.528712346	19.66804134	997	4.98484E-73
elegance	style	N	5.72	0.32903138	379	82	0.531838753	19.83002685	997	4.9711E-74
emotion	passion	N	7.72	0.5863468	513	297	0.534933886	19.9915056	997	4.95319E-75
employer	employee	N	3.65	0.67795426	223.5	404	0.532692822	19.87447364	997	2.63705E-74
endurance	band	N	0.4	0.060368743	10.5	11	0.532600495	19.86966479	997	2.82436E-74
endurance	strength	N	6.58	0.5884933	439.5	301	0.531767754	19.82633574	997	5.23969E-74
era	decade	N	5.4	0.5231946	352.5	220	0.529274223	19.69707086	997	3.2998E-73
evening	dusk	N	7.78	0.41712746	511.5	126	0.528572179	19.66080521	997	5.5245E-73
exit	doorway	N	5.5	0.34504655	360	86	0.533110234	19.89622714	997	1.93315E-74
eye	tear	N	3.55	0.40096384	210	116	0.53587635	20.04089873	997	2.44252E-75
fact	insight	N	4.77	0.21302266	293	39	0.536132705	20.05435209	997	2.01442E-75
father	parent	N	7.07	0.29244602	459.5	65	0.538841204	20.19697022	997	2.60347E-76
father	god	N	3.57	0.4749636	213	165	0.54495558	20.52219393	997	2.39629E-78
father	daughter	N	2.62	0.69863063	154	423	0.544833341	20.51564695	997	2.63425E-78
father	brother	N	4.2	0.7811698	258.5	516	0.547184304	20.64188947	997	4.2355E-79
fee	salary	N	3.72	0.73958826	224	478	0.546904397	20.62682262	997	5.26914E-79
fee	payment	N	7.15	0.7155458	461.5	445	0.547576325	20.66300789	997	3.11841E-79
fever	illness	N	7.65	0.62321085	494	347	0.541444158	20.33486238	997	3.58032E-77
finger	palm	N	3.33	0.45287916	197	148	0.537278038	20.11455368	997	8.49921E-76
floor	ceiling	N	1.73	0.62020904	97.5	344	0.537229633	20.11200622	997	8.8155E-76
floor	deck	N	5.55	0.75674516	354.5	487	0.540122432	20.26474098	997	9.82613E-77
flower	violet	N	6.95	0.5898254	445.5	294	0.535969936	20.04580916	997	2.27664E-75
flower	bulb	N	4.48	0.58649325	270	289	0.533326085	19.90748419	997	1.6461E-74
flower	endurance	N	0.4	0.32154378	10	74	0.531932206	19.83488613	997	4.63835E-74
flower	bush	N	4.25	0.5930798	257	296	0.531785165	19.82724084	997	5.17252E-74
flu	fever	N	6.08	0.57090294	389.5	268	0.530523554	19.76174707	997	1.31495E-73
foot	head	N	2.3	0.4860922	123	171	0.528550914	19.65970758	997	5.61131E-73
formula	log	N	1.77	0.46077597	100	157	0.528725196	19.66870488	997	4.93807E-73
formula	equation	N	7.95	0.84452677	498	541	0.528988604	19.6823098	997	4.07009E-73
fraternity	baseball	N	0.88	0.2631154	45.5	46	0.519036007	19.17364798	997	5.38159E-70
fraternity	door	N	0.68	0.1555828	31.5	28	0.51860949	19.15209209	997	7.28402E-70
friend	mother	N	2.53	0.5825735	139.5	276	0.517983265	19.12047855	997	1.13513E-69
friend	guy	N	3.88	0.3919996	227	101	0.518743882	19.15888208	997	6.62169E-70
friend	buddy	N	8.78	0.3738859	531.5	92	0.519313184	19.18766685	997	4.41956E-70
friend	guest	N	4.25	0.4046585	250.5	110	0.526791478	19.5690696	997	2.03055E-72
friend	teacher	N	2.62	0.668401	146.5	369	0.527478639	19.60442733	997	1.22987E-72
frustration	anger	N	6.5	0.72574574	412.5	439	0.529300871	19.69844858	997	3.2358E-73
fun	football	N	1.97	0.09763219	108	13	0.523271139	19.38875987	997	2.60236E-71
game	action	N	4.85	0.40501952	287	109	0.523336609	19.39210062	997	2.48247E-71
game	fun	N	3.42	0.25570637	193	43	0.524475483	19.45029051	997	1.09109E-71
game	trick	N	2.32	0.5155622	120.5	194	0.525499903	19.5027554	997	5.19459E-72
girl	child	N	5.38	0.60642445	327	302	0.525842817	19.52034364	997	4.04963E-72
girl	maid	N	2.93	0.5573117	162	239	0.523383394	19.39448827	997	2.40018E-71
glass	crystal	N	6.27	0.64954674	385.5	347	0.523433471	19.39704415	997	2.31511E-71
goal	quest	N	5.83	0.42998514	358.5	123	0.519393179	19.1917143	997	4.17522E-70
god	devil	N	1.8	0.55574304	99	236	0.521234098	19.28504987	997	1.12317E-70
god	prey	N	1.23	0.31846055	70.5	68	0.522358412	19.34223472	997	5.01716E-71
god	spirit	N	7.3	0.71736944	443.5	420	0.522152689	19.3317609	997	5.81562E-71
god	priest	N	4.5	0.60625386	254	296	0.515388349	18.98992626	997	7.06604E-69
gossip	news	N	5.22	0.39299268	309.5	97	0.51388151	18.91444307	997	2.02852E-68
grass	blade	N	4.57	0.6098339	254	301	0.515701568	19.00564659	997	5.67133E-69
grass	moss	N	5	0.57178855	293	254	0.514150015	18.92787601	997	1.68165E-68
groom	bride	N	3.17	0.5272352	175.5	204	0.512521869	18.84653784	997	5.22967E-68
guitar	drum	N	3.78	0.73919296	213.5	441	0.512284135	18.83468431	997	6.16877E-68
gun	cannon	N	5.68	0.77375776	337	473	0.512450245	18.84296603	997	5.49653E-68
gun	dawn	N	1.18	0.03619	68	10	0.50767607	18.60607547	997	1.47676E-66
gun	trick	N	0.48	0.4544202	17.5	138	0.50726472	18.58577353	997	1.95612E-66
gun	fur	N	0.3	0.40076068	3.5	103	0.508177863	18.63086437	997	1.0475E-66
gun	knife	N	3.65	0.61317754	200	301	0.508579405	18.65071924	997	7.95462E-67
gut	nerve	N	4.93	0.7333423	282.5	431	0.508088335	18.62643975	997	1.11374E-66
guy	partner	N	3.57	0.33153337	192.5	73	0.505375737	18.49276295	997	7.07774E-66
guy	stud	N	5.83	0.08638504	343	11	0.50601688	18.52429162	997	4.57853E-66
guy	girl	N	3.33	0.58377415	179.5	260	0.511794635	18.81029618	997	8.66368E-68
hallway	corridor	N	9.28	0	520	6.5	0.511577341	18.79947801	997	1.00717E-67
hand	foot	N	4.17	0.5799385	231.5	250	0.525205896	19.48768608	997	6.42933E-72
hand	thumb	N	3.88	0.5358027	211.5	206	0.52415994	19.4341537	997	1.37061E-71
hand	wrist	N	3.97	0.44394556	216.5	125	0.523564002	19.40370767	997	2.10721E-71
happiness	luck	N	2.38	0.7300441	121	419	0.523748657	19.41313733	997	1.84446E-71
happiness	peace	N	6.03	0.498501	349	163	0.527992533	19.63090446	997	8.44663E-73
hat	coat	N	2.67	0.6879525	144	368	0.528430238	19.65347973	997	6.13026E-73
head	nail	N	2.47	0.33882222	127.5	72	0.530520788	19.7616037	997	1.31763E-73
heart	surgery	N	1.08	0.5107943	57.5	173	0.530599491	19.76568401	997	1.24327E-73
helper	maid	N	5.58	0.6781735	316.5	349	0.531653478	19.82039606	997	5.70266E-74
hen	turkey	N	6.13	0.76262563	350	445	0.528252268	19.64429806	997	6.98399E-73
heroine	hero	N	8.78	0.6807623	492	352	0.522866613	19.36812836	997	3.482E-71
hill	cliff	N	4.28	0.8288409	230	488	0.516373781	19.03941979	997	3.53517E-69
hip	lip	N	1.43	0.36248836	74.5	79	0.516387663	19.04011776	997	3.50079E-69
hole	agreement	N	0.3	0.14831568	3	21	0.516272191	19.03431269	997	3.79719E-69
hole	wife	N	0.68	0.1902158	28	29	0.515403655	18.99069422	997	6.99056E-69
home	state	N	2.58	0.18389674	130	27	0.514747231	18.95778106	997	1.10745E-68
horn	drum	N	2.68	0.6591507	138	329	0.515131054	18.97702048	997	8.46337E-69
horse	colt	N	7.07	0.14284547	397	18	0.516824089	19.06207092	997	2.57419E-69
horse	mare	N	8.33	0.5850297	471.5	248	0.52495684	19.47492831	997	7.70104E-72
horse	ox	N	3.02	0.2856522	154	47	0.522952667	19.37251575	997	3.27296E-71
hose	garden	N	1.67	0.39335644	83.5	86	0.523517332	19.40132494	997	2.17932E-71
hound	fox	N	2.38	0.59342825	115.5	255	0.523446039	19.39768567	997	2.29424E-71
house	carpet	N	1.38	0.2824077	70	44	0.524650235	19.45923204	997	9.61514E-72
house	key	N	1.9	0.14474148	93.5	18	0.524352948	19.44402279	997	1.19217E-71
house	apartment	N	5.8	0.6199877	319.5	290	0.52428913	19.4407591	997	1.24845E-71
house	barn	N	4.33	0.4938577	221	148	0.521295068	19.28814739	997	1.07523E-70
hymn	conquest	N	0.68	0.14054754	27.5	17	0.521140811	19.28031131	997	1.20068E-70
hymn	straw	N	0.4	0.28168505	7.5	41	0.520368006	19.2410927	997	2.08525E-70
hysteria	confusion	N	6.33	0.42501405	348.5	99	0.519775427	19.21106423	997	3.181E-70
idea	scheme	N	6.75	0.4719264	372	130	0.522626989	19.35591559	997	4.13674E-71
idea	image	N	3.55	0.64029324	172.5	301	0.524721492	19.46287903	997	9.13185E-72
ignorance	intelligence	N	1.5	0.41646117	72	93	0.524847742	19.46934195	997	8.33421E-72
illness	infection	N	6.9	0.74587965	376.5	407	0.524830056	19.46843646	997	8.44163E-72
insect	bee	N	6.07	0.57951885	329.5	229	0.518259117	19.13439913	997	9.33733E-70
intelligence	logic	N	6.5	0.4757256	358	129	0.516405912	19.04103535	997	3.4561E-69
intelligence	skill	N	5.35	0.53871095	283.5	188	0.518271277	19.13501298	997	9.25724E-70
intelligence	insight	N	5.9	0.38438946	318	79	0.517459596	19.09407458	997	1.64384E-69
island	task	N	0.3	0.23670603	2.5	29	0.520541501	19.24989168	997	1.84243E-70
jail	choice	N	1.08	0.14693506	52	17	0.519761598	19.21036395	997	3.21248E-70
jar	bottle	N	7.83	0.73250186	422	389	0.519201861	19.18203543	997	4.78344E-70
job	management	N	3.97	0.47708142	196	127	0.511430408	18.79216561	997	1.11507E-67
journey	conquest	N	4.72	0.5994475	229.5	247	0.511466025	18.79393796	997	1.0879E-67
journey	trip	N	8.88	0.8574805	468.5	471	0.51007508	18.72481994	997	2.84423E-67
joy	pride	N	5	0.63761467	256.5	291	0.497789739	18.12280023	997	1.14246E-63
kidney	organ	N	6.17	0.29234058	327	46	0.49536577	18.00576187	997	5.64566E-63
king	princess	N	3.27	0.6508177	157	297	0.500287391	18.24398696	997	2.17277E-64
lady	gentleman	N	3.42	0.5193533	163.5	162	0.500680816	18.2631312	997	1.6708E-64
lake	swamp	N	4.92	0.58637816	248	229	0.500437977	18.25131275	997	1.965E-64
lawyer	banker	N	1.88	0.6944342	85.5	338	0.498848102	18.17407861	997	5.664E-64
leader	manager	N	7.27	0.54920393	379.5	194	0.503123579	18.38233655	997	3.24495E-65
leg	arm	N	2.88	0.7645551	135.5	407	0.502389167	18.34643599	997	5.31853E-65
lemon	tea	N	1.6	0.7221165	73.5	368	0.505945369	18.52077296	997	4.80668E-66
lens	camera	N	4.28	0.67546946	207.5	313	0.512088874	18.82495294	997	7.06426E-68
letter	paragraph	N	4	0.5104566	194.5	151	0.510936014	18.76757744	997	1.56984E-67
limb	leg	N	6.9	0.60206616	358	244	0.510616981	18.75172405	997	1.95699E-67
linen	fabric	N	7.47	0.5717331	386	216	0.507695503	18.607035	997	1.45726E-66
liquor	century	N	0.4	0.10415618	6	10	0.505890644	18.51808061	997	4.98889E-66
liquor	band	N	0.68	0.14013223	24	15	0.504815616	18.46525229	997	1.03473E-65
liver	lung	N	2.7	0.8405042	125.5	448	0.503942983	18.42245468	997	1.86713E-65
log	bath	N	0.4	0.45887023	5.5	116	0.509736272	18.70801421	997	3.59202E-67
log	timber	N	8.05	0.19713916	410	22	0.510743665	18.758018	997	1.79302E-67
logic	arithmetic	N	3.97	0.74625945	186.5	382	0.521154118	19.2809872	997	1.1893E-70
loop	belt	N	3.1	0.64845437	143.5	285	0.521576284	19.30243947	997	8.79156E-71
lover	companion	N	5.97	0.7568296	302.5	388	0.522446989	19.34674581	997	4.70792E-71
machine	engine	N	5.58	0.61610824	280	260	0.517328035	19.08744574	997	1.80392E-69
man	victor	N	1.9	0.3191676	83	50	0.514494808	18.94513663	997	1.32143E-68
man	child	N	4.13	0.7220818	193.5	356	0.514331046	18.93693703	997	1.48178E-68
man	husband	N	5.32	0.5336325	259.5	171	0.514003195	18.92052987	997	1.86328E-68
man	father	N	4.83	0.5617851	227	197	0.51319219	18.87999188	997	3.28044E-68
man	uncle	N	3.92	0.36729985	182.5	64	0.512003627	18.82070565	997	7.49471E-68
man	warrior	N	4.72	0.6720657	213	296	0.512915728	18.86618868	997	3.97669E-68
man	sentry	N	3.25	0.10911857	146.5	11	0.511339158	18.78762547	997	1.18779E-67
marijuana	herb	N	6.5	0.5229021	326.5	157	0.512533181	18.84710198	997	5.18872E-68
meal	dinner	N	7.15	0.49650547	353	132	0.512583851	18.84962921	997	5.00916E-68
meal	waist	N	0.98	0.41292745	41	82	0.514275321	18.93414751	997	1.54064E-68
meat	bread	N	1.67	0.8397166	72	431	0.514301406	18.93545324	997	1.5128E-68
meat	bacon	N	5.8	0.6634184	284	286	0.524417173	19.44730768	997	1.13808E-71
meat	sandwich	N	2.35	0.43050814	97	91	0.520831516	19.2646073	997	1.49778E-70
medium	news	N	3.65	0.21523735	162.5	23	0.520820271	19.26403653	997	1.50986E-70
men	fraternity	N	3.13	0.105680235	140	10	0.522228808	19.33563576	997	5.50642E-71
menu	order	N	3.62	0.23707816	156.5	22	0.523350341	19.39280143	997	2.45803E-71
metal	aluminum	N	7.25	0.613049	349	242	0.524652622	19.45935421	997	9.59854E-72
meter	inch	N	5.08	0.7614392	234	376	0.521311988	19.28900703	997	1.06229E-70
meter	yard	N	5.6	0.6464639	266	270	0.518988959	19.17126923	997	5.56443E-70
milk	juice	N	4.05	0.82436	182	413	0.515900201	19.01562132	997	4.93259E-69
mink	fur	N	6.83	0	327.5	6	0.51727131	19.08458815	997	1.87764E-69
mob	crowd	N	7.85	0.60227096	379	226	0.525728717	19.51448993	997	4.39957E-72
molecule	air	N	3.05	0.27343017	137	27	0.522798628	19.36466274	997	3.6565E-71
molecule	atom	N	6.45	0.8710247	310	427	0.523652575	19.40823027	997	1.97683E-71
money	capital	N	6.67	0.41802752	320	78	0.516832294	19.06248384	997	2.55935E-69
money	salary	N	7.88	0.45477256	377	101	0.520769406	19.261455	997	1.56573E-70
money	diamond	N	3.42	0.27857354	148	28	0.525270514	19.49099726	997	6.13505E-72
money	pearl	N	2.1	-0.014087107	87	3	0.526414203	19.5496796	997	2.67274E-72
monster	demon	N	6.95	0.63369423	326	252	0.52652689	19.55546946	997	2.46222E-72
mood	emotion	N	8.12	0.75615853	384	361	0.522542917	19.35163227	997	4.39438E-71
moon	planet	N	5.87	0.67184687	276	276	0.513125049	18.87663892	997	3.43748E-68
motel	inn	N	8.17	0.4208241	384	76	0.509118642	18.6774085	997	5.49342E-67
mother	wife	N	3.02	0.814341	132.5	398	0.515987736	19.02001833	997	4.63824E-69
mother	guardian	N	6.5	0.6073843	310	227	0.520550763	19.25036148	997	1.83029E-70
motor	boat	N	2.57	0.50542253	110	125	0.5172719	19.08461788	997	1.87686E-69
motor	engine	N	8.65	0.5587419	400	175	0.517309049	19.08648925	997	1.82827E-69
mountain	ledge	N	3.73	0.41785735	161	75	0.517371415	19.08963127	997	1.74949E-69
mouse	management	N	0.48	0.314058	11	39	0.517938597	19.11822522	997	1.17159E-69
mouse	cat	N	1.12	0.4888859	48	112	0.517318883	19.08698468	997	1.81561E-69
mouth	lip	N	7.1	0.5833671	326.5	197	0.517870597	19.11479522	997	1.22933E-69
mouth	tooth	N	6.3	0.46139854	293.5	100	0.515775324	19.00934992	997	5.38498E-69
movie	film	N	8.87	0.88939154	403	412	0.518150002	19.12889181	997	1.00875E-69
mud	dirt	N	7.32	0.7884988	336	374	0.504534895	18.45147624	997	1.25134E-65
muscle	tongue	N	5	0.24719067	221	22	0.494888294	17.98277345	997	7.72217E-63
muscle	bone	N	3.65	0.7205222	153	321	0.498873454	18.17530828	997	5.56943E-64
music	melody	N	6.98	0.6156482	316	229	0.499569242	18.2090803	997	3.50658E-64
nail	hand	N	3.42	0.35700163	142.5	50	0.495499009	18.01218062	997	5.17272E-63
nail	thumb	N	3.55	0.5154218	145	131	0.496287449	18.05019795	997	3.07989E-63
navy	army	N	6.43	0.749231	295.5	342	0.496032654	18.03790567	997	3.64226E-63
neck	spine	N	5.32	0.79929954	235	377	0.488596442	17.68184253	997	4.57307E-61
nerve	brain	N	3.88	0.682657	162	272	0.484223985	17.47485506	997	7.41963E-60
newspaper	information	N	5.65	0.12420851	253	10	0.48358268	17.44464115	997	1.11278E-59
night	day	N	1.88	0.6905937	77	282	0.489856064	17.7417946	997	2.03383E-61
night	chapter	N	0.48	0.15900828	10.5	12	0.494406372	17.95959286	997	1.05879E-62
night	dawn	N	2.95	0.6011539	122	207	0.493233135	17.90325134	997	2.27824E-62
noise	rattle	N	6.17	0.24409895	274.5	19	0.493606636	17.9211737	997	1.78565E-62
north	west	N	3.63	0.9648899	145.5	400	0.500510258	18.2548299	997	1.87242E-64
nose	mouth	N	3.73	0.73983383	151.5	330	0.50434367	18.44209662	997	1.42417E-65
nurse	scientist	N	2.08	0.53072816	82	141	0.505582893	18.5029455	997	6.14918E-66
oak	maple	N	6.03	0.7593553	265.5	339	0.50618555	18.53259294	997	4.08219E-66
oil	mink	N	1.23	0	53	4.5	0.499960573	18.2280953	997	2.70192E-64
opinion	idea	N	5.7	0.63374054	248	233	0.499411118	18.20140117	997	3.89572E-64
opinion	choice	N	5.43	0.45426288	234.5	88	0.495693629	18.02155938	997	4.55186E-63
organ	liver	N	6.15	0.3624692	266	47	0.497188194	18.09370299	997	1.70042E-63
orthodontist	dentist	N	8.27	0	360	4	0.502051184	18.32993215	997	6.67373E-65
pact	agreement	N	9.02	0.7723635	383	342	0.516363529	19.03890435	997	3.56077E-69
pact	condition	N	2.45	0.3155438	96	33	0.503663234	18.40875065	997	2.25526E-65
page	paragraph	N	3.03	0.67414045	124.5	253	0.503911637	18.42091877	997	1.90708E-65
pain	harm	N	5.38	0.71549666	229.5	298	0.504988185	18.47372473	997	9.20548E-66
paper	cardboard	N	5.38	0.4822977	229	98	0.500590958	18.25875733	997	1.77417E-64
parent	adult	N	5.37	0.38450965	227.5	53	0.501608696	18.30834218	997	8.97965E-65
people	gun	N	0.68	0.12312796	20.5	7	0.504910558	18.4699132	997	9.70271E-66
