word1	word2	POS	SimLex999	sim10W1000S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
crib	cradle	N	8.55	0.325052	666	154	0.617829113	25.16686383	997	1.33E-108
animal	person	N	3.05	0.37547502	243.5	202	0.62328385	25.16806011	997	2.0542E-109
marijuana	herb	N	6.5	0.39824557	543	223	0.623301967	25.28917393	997	6.7658E-110
bed	hospital	N	0.92	0.45304924	73	287	0.625130982	25.3611262	997	1.92E-109
cheek	tongue	N	4.52	0.62954205	365.5	520	0.626212726	25.29355188	997	1.8046E-109
disc	computer	N	3.2	0.36445835	256	196	0.625196904	25.29756989	997	3.1504E-110
curve	angle	N	3.33	0.7951175	264	663	0.625257395	25.41062243	997	9.661E-110
grass	moss	N	5	0.5523251	414	405	0.626954769	25.33805275	997	1.123E-109
school	law	N	1.13	0.25959885	95	107	0.625866229	25.32830199	997	6.954E-110
foot	head	N	2.3	0.4917273	174	333	0.625719688	25.35934898	997	8.4503E-110
mother	guardian	N	6.5	0.49174154	535.5	333	0.626186051	25.34672642	997	3.6462E-114
orthodontist	dentist	N	8.27	0	645.5	14	0.625996526	25.99608099	997	3.4916E-114
alcohol	whiskey	N	7.27	0.49585345	579	341	0.635603619	25.9988733	997	1.4995E-113
mouth	tooth	N	6.3	0.564797	526	418	0.635644307	25.90491901	997	3.8653E-113
breakfast	bacon	N	4.37	0.61120415	350	491	0.634272345	25.84384014	997	3.9441E-113
bathroom	bedroom	N	3.4	0.57820845	265.5	439	0.633377218	25.84253898	997	2.9721E-112
plate	bowl	N	5.23	0.6598334	436	535	0.633358121	25.71216624	997	4.8175E-111
meat	bacon	N	5.8	0.6998855	487.5	574	0.631438821	25.53213514	997	6.0851E-111
air	helium	N	3.63	0.4508765	284.5	280	0.628769262	25.51702603	997	3.9627E-110
worker	employer	N	5.37	0.60635287	445	481	0.628544201	25.39576988	997	1.0515E-109
body	chest	N	4.45	0.57449716	353.5	435	0.62673228	25.33256398	997	8.1773E-110
son	father	N	3.82	0.74993914	304.5	610	0.625783748	25.34885324	997	2.0228E-111
heart	surgery	N	1.08	0.6155328	91.5	489	0.626028467	25.588248	997	2.0205E-111
woman	secretary	N	1.98	0.25344315	155.5	100	0.629603719	25.58831995	997	3.0234E-111
man	father	N	4.83	0.4706692	381	302	0.629604787	25.56226245	997	1.0754E-110
beach	island	N	5.6	0.5458489	462	393	0.629217557	25.48018468	997	3.4449E-111
story	topic	N	5	0.34474477	403.5	180	0.627994762	25.55382255	997	1.3324E-111
game	fun	N	3.42	0.20129535	266	77	0.629092034	25.61523282	997	1.4832E-111
weekend	week	N	4	0.72854936	316.5	593	0.630004237	25.60830642	997	1.0229E-111
couple	pair	N	8.33	0.49957243	631.5	342	0.629901481	25.63231855	997	7.9738E-111
woman	wife	N	5.72	0.6027755	469	468	0.63025757	25.49954006	997	1.9476E-110
sheep	cattle	N	4.77	0.91301227	368	661	0.628283539	25.44175181	997	1.4423E-112
purse	bag	N	8.33	0.3434658	629	176	0.627420585	25.7588559	997	1.3466E-112
ceiling	cathedral	N	2.42	0.2948838	185	131	0.632127508	25.76328572	997	1.1126E-111
bean	coffee	N	5.15	0.7563312	417.5	607	0.632192772	25.62688353	997	9.4156E-112
wood	paper	N	2.88	0.32209504	221.5	145	0.630177006	25.63767295	997	8.3031E-112
top	side	N	1.9	0.40160772	149	217	0.630336919	25.64579809	997	1.2245E-110
crime	fraud	N	5.65	0.713489	458.5	568	0.630457292	25.47178464	997	1.1484E-109
pain	harm	N	5.38	0.6730183	432.5	533	0.627869355	25.32685543	997	2.5524E-108
lover	companion	N	5.97	0.7292221	480	585	0.625697943	25.1257634	997	1.8297E-109
evening	dusk	N	7.78	0.4146465	588	228	0.622660796	25.29667349	997	2.4431E-110
father	daughter	N	2.62	0.68962574	201	544	0.6252439	25.42708176	997	6.9861E-109
wine	liquor	N	7.85	0.6472314	590	511	0.627201148	25.20982118	997	7.012E-110
cow	goat	N	2.93	0.7619479	221.5	605	0.623933786	25.35881151	997	4.5301E-109
belief	opinion	N	7.7	0.5720452	579	422	0.626177983	25.23791037	997	2.4662E-109
reality	illusion	N	1.42	0.44067386	114	260	0.624358072	25.27732833	997	3.5687E-107
pact	agreement	N	9.02	0.7489508	638.5	588	0.624952547	24.95444529	997	4.0845E-108
wealth	poverty	N	1.27	0.55909	105	394	0.620050934	25.0952454	997	9.3754E-108
accident	emergency	N	4.93	0.4992501	387.5	335	0.622197398	25.04129397	997	8.607E-108
battle	conquest	N	7.22	0.48623	544.5	313	0.621376573	25.04684826	997	1.9302E-108
friend	teacher	N	2.62	0.6366204	198.5	494	0.621461171	25.14389387	997	7.5815E-107
illness	infection	N	6.9	0.6999362	525	549	0.622935788	24.90545661	997	4.1334E-107
game	trick	N	2.32	0.5123305	171	343	0.619300831	24.94489684	997	8.6326E-108
brother	son	N	3.48	0.84605634	260.5	634	0.619904864	25.04665499	997	8.6024E-109
aunt	nephew	N	3.1	0.8005433	232.5	621	0.621458228	25.19632363	997	4.7628E-109
worker	mechanic	N	4.92	0.38907513	378.5	204	0.62372971	25.23466256	997	1.7819E-111
doctor	orthodontist	N	5.58	0	439	13.5	0.624309042	25.59644257	997	4.4728E-110
oak	maple	N	6.03	0.70103914	472.5	547	0.629725399	25.38792892	997	3.0901E-110
bee	queen	N	3.27	0.30487022	245.5	135	0.626614761	25.41187173	997	2.1908E-110
car	bicycle	N	3.47	0.6425259	257	495	0.626973476	25.43413806	997	5.7113E-111
goal	quest	N	5.83	0.39728677	458.5	210	0.627306716	25.52112674	997	9.0881E-112
august	month	N	5.53	0.3418753	433	171	0.6286053	25.63996078	997	4.071E-112
army	squad	N	5.08	0.3906654	392	202	0.630370818	25.69184547	997	1.7241E-112
cloud	weather	N	4.87	0.3717114	371	186	0.631138615	25.74733243	997	5.3791E-111
physician	doctor	N	8.88	0.6380074	619.5	486	0.631957672	25.5250028	997	6.751E-110
canyon	valley	N	6.75	0.60040367	504.5	444	0.62866304	25.36126796	997	1.6796E-112
river	valley	N	1.67	0.86857873	133.5	624	0.626214854	25.74902068	997	1.2793E-114
sun	sky	N	2.27	0.83020514	165.5	618	0.63198256	26.06356271	997	9.6087E-115
target	arrow	N	3.25	0.3265273	241.5	147	0.636585443	26.08200048	997	1.0322E-115
chocolate	pie	N	2.27	0.6177127	165	465	0.636853166	26.22561748	997	2.2638E-118
circumstance	situation	N	7.85	0.29310542	564.5	128	0.638930669	26.61902979	997	1.5615E-118
opinion	choice	N	5.43	0.43624705	418	246	0.644550721	26.64286315	997	7.8309E-117
rhythm	melody	N	6.12	0.8864574	467.5	619	0.644887878	26.39144846	997	5.5455E-116
gut	nerve	N	4.93	0.69915825	375	529	0.641312241	26.26558757	997	4.9766E-117
day	dawn	N	5.47	0.32684568	419	146	0.639506386	26.4205817	997	5.8258E-115
cattle	beef	N	7.03	0.83152336	507	613	0.641728733	26.11422434	997	3.6693E-115
doctor	professor	N	4.65	0.38840005	338	196	0.637320515	26.1439886	997	5.4795E-116
arm	vein	N	3.65	0.10586105	267	36	0.637751568	26.26635801	997	6.848E-116
room	bath	N	3.33	0.5348355	244.5	357	0.639517473	26.25201687	997	3.7423E-114
corporation	business	N	9.02	0.6570619	606	491	0.639311038	25.99440398	997	2.9766E-114
fun	football	N	1.97	0.13553952	149.5	42	0.63557918	26.00915638	997	4.9369E-114
hill	cliff	N	4.28	0.78286654	318.5	590	0.6357941	25.97654922	997	8.357E-114
bone	ankle	N	3.82	0.48614293	281	298	0.635318865	25.94261761	997	4.9608E-114
apple	candy	N	2.08	0.48117298	155.5	292	0.634823558	25.97623784	997	9.2215E-114
helper	maid	N	5.58	0.49045792	419.5	300	0.635314323	25.93627066	997	8.8198E-114
leader	manager	N	7.27	0.49071556	515.5	300	0.634730824	25.93914207	997	2.0149E-116
lemon	tea	N	1.6	0.7823827	128	585	0.634772781	26.33069509	997	2.027E-117
bee	ant	N	2.78	0.7135569	204.5	530	0.640441876	26.4782867	997	1.2634E-116
basketball	baseball	N	4.92	0.75386417	362	558	0.642552018	26.36070242	997	3.6432E-118
rice	bean	N	2.72	0.78518003	200	584	0.640872076	26.58849099	997	6.0717E-119
bed	furniture	N	6.08	0.39194402	451	198	0.644118155	26.70346203	997	1.2776E-118
emotion	passion	N	7.72	0.52468735	539	337	0.645743444	26.65574011	997	1.9905E-117
anarchy	chaos	N	7.93	0.58881694	547	419	0.645069885	26.47945466	997	1.7022E-117
crime	violation	N	7.12	0.4798741	501	289	0.642568659	26.48950173	997	3.042E-116
machine	engine	N	5.58	0.65406436	415	480	0.642711767	26.3042065	997	7.8581E-116
beach	sea	N	4.68	0.5012256	331.5	316	0.640061621	26.2431653	997	4.2964E-116
alley	bowl	N	1.53	0.44323626	121	246	0.639183555	26.28200286	997	4.2007E-114
jar	bottle	N	7.83	0.689766	538.5	505	0.639742516	25.98695755	997	2.6619E-113
strength	capability	N	5.28	0.56549424	391	380	0.63547064	25.86790506	997	1.7939E-113
seed	mustard	N	3.48	0.6619585	246	480	0.6337302	25.89335852	997	7.5133E-114
guitar	drum	N	3.78	0.81766856	271.5	587	0.634103118	25.94947849	997	1.193E-113
opinion	idea	N	5.7	0.4743854	419	281	0.634923771	25.9196681	997	2.5957E-114
north	west	N	3.63	0.939968	256	591	0.634488115	26.01797895	997	2.9936E-114
diet	salad	N	2.98	0.4734682	212.5	278	0.635922561	26.00878942	997	1.4151E-115
mother	wife	N	3.02	0.8152662	216	584	0.635788756	26.20531595	997	8.9905E-116
dad	mother	N	3.55	0.3103188	246.5	136	0.63863784	26.2345037	997	6.6354E-115
captain	sailor	N	5	0.60072315	360	422	0.639058756	26.10584515	997	7.9675E-115
meter	yard	N	5.6	0.45389602	406.5	259	0.637199058	26.09406301	997	6.3397E-115
beer	champagne	N	4.45	0.39488328	315	197	0.637028193	26.10878076	997	6.5958E-115
motor	boat	N	2.57	0.38108185	185	186	0.637241615	26.10623071	997	6.5639E-115
card	bridge	N	1.97	0.29073268	147	122	0.637204647	26.10654282	997	4.2669E-114
science	psychology	N	4.92	0.7650277	349.5	552	0.637209172	25.98594952	997	5.7256E-115
sinner	saint	N	1.6	0.55960506	126.5	361	0.635455944	26.11534151	997	6.1769E-115
destruction	construction	N	0.98	0.26891264	81	108	0.637336705	26.11045564	997	3.4767E-117
crowd	bunch	N	7.42	0.3010084	497	128	0.637265893	26.44362629	997	1.7583E-117
beach	reef	N	3.77	0.7517423	262	535	0.64205778	26.48742093	997	4.431E-117
man	child	N	4.13	0.60270953	288.5	418	0.642682134	26.42804378	997	2.5827E-119
bread	cheese	N	1.95	0.7406248	143.5	527	0.641835321	26.75828251	997	1.839E-116
champion	winner	N	8.73	0.7837587	558	558	0.646515338	26.33657023	997	2.7448E-114
celebration	ceremony	N	7.72	0.69912654	514.5	496	0.640526153	26.01438202	997	3.9743E-115
menu	order	N	3.62	0.10520999	246.5	35	0.635870195	26.13884807	997	1.4261E-115
king	princess	N	3.27	0.67166775	228	476	0.637677165	26.20481642	997	6.2483E-114
wealth	prestige	N	6.07	0.6992396	425	495	0.638630631	25.96136332	997	9.0993E-113
endurance	strength	N	6.58	0.577101	449.5	383	0.63509729	25.78859056	997	2.7934E-110
danger	threat	N	8.78	0.70579135	555	500	0.632565325	25.41840798	997	1.0539E-109
god	priest	N	4.5	0.55886066	308	355	0.627071334	25.33241956	997	1.8423E-110
men	fraternity	N	3.13	0.014221177	221	17	0.625781578	25.445352	997	3.6694E-111
buddy	companion	N	8.65	0.45572212	547	252	0.627474414	25.54973984	997	1.9443E-112
teacher	helper	N	4.28	0.13951062	296	42	0.629031296	25.73957322	997	4.1756E-112
body	stomach	N	3.93	0.49745724	268.5	299	0.631843264	25.69020687	997	4.2208E-112
tongue	throat	N	3.1	0.5564085	216	348	0.631114395	25.68951105	997	4.4749E-112
house	carpet	N	1.38	0.27719253	110.5	108	0.63110411	25.68573496	997	1.1232E-112
intelligence	skill	N	5.35	0.35792768	373	169	0.631048287	25.77499971	997	2.8539E-112
journey	conquest	N	4.72	0.49227923	312	284	0.632365287	25.71478746	997	3.1832E-112
god	prey	N	1.23	0.24147658	101.5	89	0.631477524	25.70773454	997	3.7909E-112
brother	soul	N	0.97	0.23310031	77	84	0.631373374	25.69644975	997	9.3109E-112
adversary	opponent	N	9.05	0.5301854	550	325	0.631206661	25.6383956	997	2.5118E-112
death	catastrophe	N	4.13	0.27833304	279	108	0.630347627	25.72303536	997	1.5145E-110
monster	demon	N	6.95	0.6579565	455	451	0.631599277	25.45803129	997	1.1686E-109
day	morning	N	4.87	0.63040423	328.5	435	0.627663921	25.32572653	997	1.0567E-109
man	victor	N	1.9	0.20936553	138.5	74	0.625680972	25.33224899	997	1.0377E-109
friend	guy	N	3.88	0.39956763	259.5	185	0.625779014	25.33342328	997	2.0821E-109
song	story	N	3.97	0.4911638	264	277	0.625796662	25.28829876	997	1.7084E-111
ray	sunshine	N	6.83	0.29059982	445	112	0.625117802	25.5991687	997	2.9829E-114
guy	stud	N	5.83	0.11779284	397	37	0.629765868	26.00901968	997	1.3779E-117
chicken	rice	N	1.43	0.83074605	110.5	544	0.635792109	26.50307623	997	9.0697E-118
box	elevator	N	1.32	0.40991238	105	192	0.642905012	26.52993482	997	2.1019E-121
butter	potato	N	1.22	0.78575146	98.5	532	0.643287006	27.06650279	997	1.5019E-121
apartment	furniture	N	1.28	0.38652468	101.5	176	0.650818459	27.08801421	997	1.1679E-120
lake	swamp	N	4.92	0.6407955	324	432	0.651116468	26.95669902	997	1.6301E-124
salad	vinegar	N	1.13	0.7712601	91.5	522	0.649292598	27.52435774	997	1.239E-124
flower	bulb	N	4.48	0.4003304	291	182	0.657096775	27.541874	997	6.7027E-123
cloud	mist	N	6.67	0.64499867	429.5	434	0.657334291	27.28690616	997	4.435E-121
driver	pilot	N	6.28	0.69924825	413	469	0.653857599	27.01870224	997	4.817E-120
sugar	honey	N	5.13	0.7712092	339	518	0.650155177	26.8659249	997	5.4833E-120
body	shoulder	N	2.88	0.41526383	192	193	0.648025228	26.85762288	997	8.1387E-120
idea	image	N	3.55	0.45194638	228	234	0.647909047	26.8323127	997	7.1598E-120
father	brother	N	4.2	0.8056144	275	529	0.647554571	26.84052621	997	3.2227E-118
moon	planet	N	5.87	0.72026193	386	479	0.647669649	26.59636198	997	2.5439E-118
ball	costume	N	2.32	0.22299479	150.5	75	0.644229702	26.6115424	997	8.2708E-119
rail	fence	N	5.22	0.37418926	343.5	167	0.644444723	26.68363509	997	1.945E-120
room	bed	N	2.35	0.6756781	152.5	448	0.645463785	26.92402752	997	5.9216E-120
flower	bush	N	4.25	0.52719605	275.5	308	0.648837066	26.85269504	997	1.1838E-119
bone	knee	N	4.17	0.46936452	269.5	247	0.647840064	26.80829526	997	8.197E-121
arm	knee	N	2.75	0.6892075	184	455	0.64721781	26.97937133	997	5.4065E-121
bottom	side	N	2.63	0.52348995	178	300	0.649608303	27.00602077	997	5.259E-123
vessel	vein	N	5.15	0.15191735	334	49	0.649978958	27.30241266	997	8.2655E-125
cat	rabbit	N	2.37	0.69123495	154	453	0.654070235	27.56772076	997	3.7439E-125
meat	sandwich	N	2.35	0.50233346	152	281	0.65768441	27.61827544	997	1.5538E-124
belief	concept	N	5.08	0.51667225	322.5	290	0.658367991	27.52742205	997	1.0243E-125
intelligence	insight	N	5.9	0.33191118	376	139	0.65713834	27.7009827	997	1.8599E-124
attention	interest	N	7.22	0.5715031	436	348	0.659482824	27.51593672	997	1.8803E-124
attitude	confidence	N	4.35	0.41140318	272	186	0.656982518	27.51524068	997	4.1284E-125
right	justice	N	7.05	0.4288296	425	203	0.656973072	27.61203469	997	4.2236E-125
argument	agreement	N	1.45	0.30005825	108.5	114	0.658283694	27.61057969	997	1.534E-123
depth	magnitude	N	6.12	0.6283473	385	407	0.658264037	27.38115821	997	1.238E-124
medium	news	N	3.65	0.070911326	227.5	24	0.655147662	27.54192979	997	6.1073E-125
winner	candidate	N	2.78	0.5651238	181	332	0.657335048	27.58703863	997	8.7675E-125
birthday	date	N	5.08	0.4479605	318	221	0.657945811	27.56395688	997	2.332E-122
fee	payment	N	7.15	0.8029875	425	506	0.657633452	27.20718049	997	6.7057E-122
bible	hymn	N	5.15	0.48829105	325.5	258	0.652761894	27.1396132	997	8.5422E-123
exit	doorway	N	5.5	0.3353989	347.5	142	0.651830068	27.27140129	997	3.7507E-123
man	sentry	N	3.25	0.2587823	207	90	0.65364483	27.32401939	997	2.9468E-124
aisle	hall	N	6.35	0.36257517	389	157	0.654366264	27.48654881	997	1.9689E-122
whiskey	gin	N	6.28	0.6918002	386.5	438	0.656583426	27.21800413	997	7.0246E-123
blood	marrow	N	3.4	0.66942924	212	426	0.652910889	27.28390715	997	6.5758E-123
oil	mink	N	1.23	0	98	13	0.653816457	27.28812819	997	1.8344E-121
floor	deck	N	5.55	0.74625254	345.5	468	0.653874362	27.07521281	997	1.3917E-123
roof	floor	N	2.62	0.7965513	170	496	0.65093916	27.38738006	997	2.8042E-126
door	floor	N	1.67	0.7050954	119	444	0.655232622	27.78362317	997	3.2615E-126
shoulder	head	N	3.42	0.5606239	210.5	318	0.660592428	27.77398714	997	1.1986E-123
wagon	carriage	N	7.7	0.7223953	444.5	452	0.660463268	27.39692554	997	1.3689E-122
car	carriage	N	5.13	0.7252281	315.5	454	0.655362917	27.24124744	997	5.2196E-124
elbow	ankle	N	3.13	0.76663625	198.5	481	0.653230593	27.45003354	997	6.7447E-124
wealth	fame	N	4.02	0.41961867	246	187	0.656086775	27.43365799	997	2.391E-123
sorrow	shame	N	4.77	0.69964015	280.5	438	0.65586377	27.3527937	997	1.0544E-122
administration	management	N	7.25	0.5103128	414	273	0.654760027	27.25793964	997	3.9616E-127
communication	conversation	N	8.02	0.17244351	450	58	0.653459974	27.90840404	997	9.4653E-127
pollution	atmosphere	N	4.25	0.47376698	259	237	0.662259679	27.85287828	997	1.4293E-125
anatomy	biology	N	5.33	0.78860974	323.5	484	0.661518986	27.67972696	997	6.1863E-126
college	profession	N	3.12	0.60134476	196.5	364	0.659196727	27.73315485	997	3.97E-126
book	topic	N	2.07	0.4499975	135.5	216	0.659915309	27.7614488	997	5.2049E-123
formula	equation	N	7.95	0.8612947	444	490	0.660295119	27.30307381	997	4.9923E-125
book	information	N	5	0.15048231	300.5	45	0.654079298	27.59990723	997	4.9727E-125
boy	partner	N	1.9	0.33073854	130	131	0.658119812	27.6001576	997	1.5027E-124
sky	universe	N	4.68	0.48788866	269	247	0.658123196	27.52955591	997	1.5997E-124
population	people	N	7.68	0.4784689	431	238	0.657167281	27.52556139	997	2.8726E-125
college	class	N	4.13	0.2667719	248.5	90	0.657113102	27.63518227	997	2.3281E-124
chief	mayor	N	4.85	0.60667604	286.5	365	0.658596236	27.50159939	997	1.4831E-126
rabbi	minister	N	7.62	0.33206534	421	131	0.656787884	27.82424272	997	1.4011E-125
meter	inch	N	5.08	0.75683296	300.5	457	0.66113624	27.68100046	997	2.9621E-124
polyester	cotton	N	5.63	0.5865355	332.5	342	0.659213876	27.48621826	997	2.279E-126
lawyer	banker	N	1.88	0.6477244	129	397	0.656578934	27.79684734	997	3.4367E-124
violin	instrument	N	6.58	0.7102138	375	427	0.660769586	27.47672618	997	1.8146E-124
camp	cabin	N	4.2	0.33848652	251.5	136	0.656449911	27.51751085	997	1.9577E-124
pot	appliance	N	2.53	0.42113099	158	182	0.657003879	27.51266531	997	4.4117E-122
linen	fabric	N	7.47	0.6487551	408.5	395	0.656938119	27.16639998	997	9.8078E-121
whiskey	champagne	N	5.33	0.6758894	312	408	0.65219984	26.96788225	997	2.3898E-119
girl	child	N	5.38	0.66177225	314	397	0.649448363	26.76325933	997	1.0189E-118
cottage	cabin	N	7.72	0.5064656	420	259	0.646585316	26.67025622	997	6.9773E-121
bird	hen	N	7.03	0.3013475	385.5	109	0.645274928	26.98968804	997	2.1077E-121
racket	noise	N	8.1	0.45075315	432.5	209	0.649751848	27.06632645	997	4.1394E-120
sunset	evening	N	5.98	0.5639536	346	305	0.650816015	26.87563846	997	4.1358E-119
drizzle	rain	N	9.17	0.54466504	467	290	0.648161104	26.72808904	997	3.8274E-119
adult	baby	N	2.22	0.42814144	139.5	185	0.646090448	26.73305911	997	2.9992E-116
charcoal	coal	N	7.63	0.7211775	411.5	423	0.646160429	26.30511907	997	1.9792E-115
body	spine	N	4.78	0.5347492	274	279	0.640074729	26.18372671	997	2.1336E-115
head	nail	N	2.47	0.43016732	153	188	0.638326133	26.1788897	997	4.0183E-120
log	timber	N	8.05	0.16251753	424	52	0.638256253	26.87754212	997	2.0536E-120
spoon	cup	N	2.02	0.48346975	132	234	0.648187726	26.92054685	997	2.8065E-120
body	nerve	N	3.13	0.5382626	190	278	0.648788495	26.90053822	997	5.0999E-120
man	husband	N	5.32	0.448293	305.5	205	0.648509128	26.86226766	997	2.2393E-121
bone	neck	N	2.53	0.6625572	154.5	385	0.647974053	27.0624496	997	2.9439E-119
frustration	anger	N	6.5	0.6291187	360	371	0.650762275	26.74988803	997	2.3841E-117
river	sea	N	5.72	0.7557463	324.5	432	0.646397269	26.46786227	997	5.9733E-118
task	job	N	8.87	0.46209326	450.5	213	0.642403456	26.55675025	997	7.8001E-121
club	society	N	5.23	0.09161301	301.5	29	0.643667908	26.98254963	997	7.4765E-121
reflection	image	N	7.27	0.46289498	385	214	0.649652532	26.98526308	997	1.3735E-118
prince	king	N	5.92	0.85511583	334.5	454	0.649690288	26.65109299	997	9.6701E-117
snow	weather	N	5.48	0.7372111	312	420	0.645004214	26.37788971	997	7.1414E-117
people	party	N	2.2	0.23522258	136.5	75	0.64111821	26.39737253	997	5.7053E-116
boy	brother	N	6.67	0.5163621	359	253	0.641396978	26.26376056	997	3.9138E-116
root	grass	N	3.55	0.32928294	201.5	121	0.639480094	26.28800189	997	8.2346E-116
brow	eye	N	3.82	0.44336587	220.5	197	0.639828765	26.2401544	997	2.2252E-116
money	pearl	N	2.1	-0.05316438	134	6	0.639140179	26.32431282	997	1.6361E-117
money	diamond	N	3.42	0.113384545	197	30	0.640350299	26.49204748	997	2.2709E-115
vehicle	bus	N	6.47	0.6222436	349	354	0.642748017	26.17487753	997	1.9492E-114
cab	bus	N	5.6	0.52120054	311	252	0.638198277	26.03643442	997	1.0816E-113
house	barn	N	4.33	0.53734803	242	266	0.636191112	25.92598963	997	2.0713E-113
finger	palm	N	3.33	0.45909217	193	204	0.63458055	25.88408676	997	2.0498E-114
car	bridge	N	0.95	0.4936322	74.5	230	0.633967329	26.03319459	997	4.7484E-115
effort	difficulty	N	4.45	0.30913767	245.5	107	0.636143985	26.12739062	997	5.8129E-117
fact	insight	N	4.77	0.15120634	257	42	0.637511266	26.41059965	997	1.8419E-116
job	management	N	3.97	0.49250343	223.5	226	0.641586093	26.33646783	997	6.7178E-114
cancer	sickness	N	7.93	0.6260823	395.5	350	0.640524684	25.95669303	997	2.1787E-114
word	newspaper	N	2.47	0.14485407	148.5	38	0.635029115	26.02926354	997	9.7876E-112
composer	writer	N	6.58	0.75710505	343.5	414	0.636086794	25.63516933	997	5.1761E-111
actor	singer	N	4.52	0.74756813	244	407	0.63029982	25.52749185	997	1.1408E-112
shelter	hut	N	6.47	0.32850853	339.5	115	0.628700113	25.77399471	997	1.1328E-112
bathroom	kitchen	N	3.1	0.5945761	182.5	317	0.632350489	25.77444601	997	2.367E-111
cabin	hut	N	6.53	0.5530109	339	268	0.632357134	25.57808783	997	4.1522E-112
door	kitchen	N	1.67	0.5581804	117.5	269	0.629452788	25.69056951	997	6.8679E-115
value	belief	N	7.07	0.26942337	354	86	0.631119756	26.10362693	997	6.4643E-119
wisdom	intelligence	N	7.47	0.22104467	369	63	0.637166896	26.69944377	997	6.1939E-119
ignorance	intelligence	N	1.5	0.34799966	108	128	0.645686787	26.70218386	997	8.7435E-120
happiness	luck	N	2.38	0.59563404	141	315	0.645725423	26.8277185	997	6.1326E-122
idea	scheme	N	6.75	0.32625294	341	109	0.647490182	27.14532941	997	1.2719E-118
mood	emotion	N	8.12	0.69916797	392	376	0.651909015	26.65602689	997	1.7978E-118
happiness	peace	N	6.03	0.45363253	319	194	0.645073937	26.6338205	997	5.7137E-116
despair	misery	N	7.22	0.62171835	355.5	335	0.644760001	26.26366573	997	1.1018E-115
logic	arithmetic	N	3.97	0.75808656	218	401	0.639478729	26.22141752	997	7.4719E-117
denial	confession	N	1.03	0.52232504	81.5	241	0.638870112	26.39446505	997	1.0064E-115
argument	criticism	N	5.08	0.5406068	272	255	0.641355393	26.22724778	997	5.7483E-115
aggression	hostility	N	8.48	0.5247501	401	242	0.638954172	26.11508623	997	7.2923E-119
hysteria	confusion	N	6.33	0.16742076	327	47	0.637333006	26.69171227	997	1.4884E-118
chemistry	theory	N	3.17	0.56490046	181	270	0.645577745	26.64593978	997	4.4106E-119
trial	verdict	N	3.33	0.73496187	184.5	386	0.644931374	26.72396337	997	5.507E-118
comfort	safety	N	5.8	0.521806	305	239	0.646032343	26.56196855	997	4.8135E-118
confidence	self	N	3.12	0.34375438	179	123	0.643741976	26.57060898	997	7.4349E-115
vision	perception	N	6.88	0.7601574	335.5	393	0.643864578	26.09851885	997	1.0608E-113
era	decade	N	5.4	0.52647984	283.5	242	0.637092823	25.92723788	997	3.8256E-114
biography	fiction	N	1.38	0.46998864	101	203	0.634598799	25.99298516	997	9.4999E-113
discussion	argument	N	5.48	0.55970913	286.5	259	0.635558502	25.78580927	997	1.3568E-114
code	symbol	N	6.03	0.3162105	308.5	103	0.632524398	26.05977429	997	2.7584E-114
danger	disease	N	3	0.46195883	170.5	193	0.636530405	26.01406136	997	8.2344E-117
accident	catastrophe	N	5.9	0.26126847	302.5	78	0.635865526	26.38822002	997	3.4503E-112
journey	trip	N	8.88	0.8047679	401	402	0.641266052	25.70253139	997	1.8778E-113
activity	movement	N	7.15	0.39122358	337.5	144	0.631296517	25.89041141	997	6.0284E-113
gossip	news	N	5.22	0.46397686	275	194	0.634059963	25.81516238	997	7.0994E-113
father	god	N	3.57	0.38562816	188	140	0.632956058	25.80460914	997	5.5426E-114
action	course	N	5.45	0.33977342	282	120	0.632800933	25.96908899	997	1.0324E-110
fever	illness	N	7.65	0.6685187	354	342	0.635210034	25.48282708	997	3.6226E-112
aviation	flight	N	8.18	0.4274487	373.5	161	0.628034201	25.69938331	997	3.3469E-113
game	action	N	4.85	0.3279362	252	107	0.631250007	25.85313143	997	1.1762E-113
molecule	air	N	3.05	0.2780935	174	86	0.633513549	25.92057826	997	1.2596E-114
home	state	N	2.58	0.07896121	148.5	23	0.634501426	26.06456189	997	3.2965E-115
word	literature	N	4.77	0.35283098	239.5	123	0.636599957	26.15088622	997	8.2588E-121
adult	guardian	N	6.9	0.116316155	323.5	29	0.637851376	26.97889058	997	7.4761E-126
newspaper	information	N	5.65	0.03145948	284	16	0.649601612	27.7210737	997	2.7375E-128
communication	television	N	5.6	0.29662654	281.5	92	0.659752981	28.07867403	997	6.6697E-127
cousin	uncle	N	4.63	0.8421447	231	392	0.664518962	27.87519598	997	4.9226E-127
author	reader	N	1.6	0.4627771	111	182	0.661816929	27.89455942	997	2.8392E-128
guy	partner	N	3.57	0.20981658	184.5	58	0.662075178	28.07635063	997	3.1634E-128
area	corner	N	2.07	0.46340543	126	181	0.664488256	28.06946422	997	6.4524E-125
ballad	song	N	7.53	0.66796076	337	330	0.664397223	27.58352966	997	7.0406E-125
wall	decoration	N	2.62	0.37755844	148.5	125	0.657898347	27.57796047	997	8.7275E-126
word	page	N	2.92	0.1937022	160	53	0.657822999	27.71120024	997	1.0718E-125
nurse	scientist	N	2.08	0.44007218	126	167	0.659620248	27.69809361	997	4.2389E-124
